event_id,event_status,source_yaml,coverage_index,layer,screen_rules,legacy_note,trigger_sources,verdict
iran-cbi-exchange-payment-gateway-block-2024-12,admitted,events/iran-cbi-exchange-payment-gateway-block-2024-12.yaml,4,asset_onchain,"[""absence_of_observed_action""]",The action engages no issuer-side blacklist or on-chain freeze method; it operates on the fiat rial payment rail. not_applicable (codebook §1.6).,"[{""body_hash"": ""sha256:057a38614a03a5546d2264c6ddd4f97bc91cef7c3dfa8e860adae87e2b087952"", ""body_path"": ""sources/http_captures/iran-cbi-exchange-freeze-2024-10/secondary/web.archive.org__web-20251226045735-https-www.intellinews.com-iran-central-bank-blocks-crypto-payments-amid-industry-backlash-359655__60b8322af4.html"", ""url"": ""https://web.archive.org/web/20251226045735/https://www.intellinews.com/iran-central-bank-blocks-crypto-payments-amid-industry-backlash-359655/"", ""wayback"": ""https://web.archive.org/web/20251226045735/https://www.intellinews.com/iran-central-bank-blocks-crypto-payments-amid-industry-backlash-359655/""}]",unadjudicated_risk_flag
israel-nbctf-hamas-crypto-addresses-2021,admitted,events/israel-nbctf-hamas-crypto-addresses-2021.yaml,4,asset_onchain,"[""absence_of_observed_action""]","Not classified as an observed-change layer at admission. BTC holdings cannot be protocol-frozen, and no pinnable issuer-level (Tether destroyBlackFunds/addBlackList) or forfeiture transaction hash against the 84-address NBCTF roster was verifiable at audit time. The enforceable censorship effect is therefore classified at offramp_cex (exchange/issuer freezes of deposit clusters) rather than asserted on-chain. The seized address roster remains documented in target.enumeration_note for a future on-chain authoring pass.","[{""url"": ""https://www.chainalysis.com/blog/israel-hamas-cryptocurrency-seizure-july-2021/"", ""wayback"": ""https://web.archive.org/web/2021/https://www.chainalysis.com/blog/israel-hamas-cryptocurrency-seizure-july-2021/""}, {""url"": ""https://www.merklescience.com/blog/israel-issues-seizure-orders"", ""wayback"": ""https://web.archive.org/web/2021/https://www.merklescience.com/blog/israel-issues-seizure-orders""}, {""url"": ""https://www.theblock.co/post/110725/israeli-counterterror-authority-seizes-84-crypto-addresses-it-says-belong-to-hamas"", ""wayback"": ""https://web.archive.org/web/2021/https://www.theblock.co/post/110725/israeli-counterterror-authority-seizes-84-crypto-addresses-it-says-belong-to-hamas""}]",unadjudicated_risk_flag
japan-fsa-dmm-bitcoin-order-2024-09,admitted,events/japan-fsa-dmm-bitcoin-order-2024-09.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]","~4,502.9 BTC private-key compromise on 2024-05-31 (the precipitating event behind the FSA order). Stolen-funds flow was traced on-chain by Chainalysis, Elliptic, MerkleScience, and ZachXBT; subsequent Bitcoin→Bitcoin-CashShuffle/HuionePay laundering paths are documented in 2024-Q4 attribution reports. No state-issued asset-layer freeze primitive applies (the on-chain trail is private-sector tracing, not an OFAC-style address designation). partially_measured pending pinned anchors for the stolen-funds tx-hash cluster and the Chainalysis/ Elliptic/MerkleScience attribution publications.","[{""url"": ""https://www.fsa.go.jp/news/r6/sonota/"", ""wayback"": ""https://web.archive.org/web/2024/https://www.fsa.go.jp/news/r6/sonota/""}, {""body_hash"": ""sha256:3a4d45f45728130a33364155da381c5d5b59dddbf6512784a982846b58f7c91b"", ""body_path"": ""sources/http_captures/japan-fsa-dmm-bitcoin-order-2024-09/primary/web.archive.org__web-20240930101400-https-www.regulationasia.com-japan-fsa-issues-business-improvement-order-on-dmm-bitcoin__cf2fd425a7.html"", ""url"": ""https://www.regulationasia.com/japan-fsa-issues-business-improvement-order-on-dmm-bitcoin/"", ""wayback"": ""https://web.archive.org/web/20240930101400/https://www.regulationasia.com/japan-fsa-issues-business-improvement-order-on-dmm-bitcoin/""}, {""url"": ""https://securityaffairs.com/172290/hacking/dmm-bitcoin-308m-theft-linked-north-korea.html"", ""wayback"": ""https://web.archive.org/web/2024/https://securityaffairs.com/172290/hacking/dmm-bitcoin-308m-theft-linked-north-korea.html""}]",unadjudicated_risk_flag
japan-fsa-margin-leverage-cap-2x-2020-05,rejected,events/japan-fsa-margin-leverage-cap-2x-2020-05.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]","No issuer-side token freeze, blacklist, burn, or address set is involved. The asset_onchain tx_hash floor is not engaged.","[{""body_hash"": ""sha256:1f7504f2994c68fd2b09ad97bdd6d28b1a8cbfa0d770cd23ae663a06f166ca31"", ""body_path"": ""sources/http_captures/japan-fsa-margin-leverage-cap-2x-2020-05/primary/www.fsa.go.jp__en-newsletter-accessfsa2020-201.pdf__0258b03d06.bin"", ""url"": ""https://www.fsa.go.jp/en/newsletter/accessfsa2020/201.pdf""}, {""body_hash"": ""sha256:f9dc25e14b5c9a8f14a509582d4f83e2266930ae28db38961efe300704c8f629"", ""body_path"": ""sources/http_captures/japan-fsa-margin-leverage-cap-2x-2020-05/primary/www.fsa.go.jp__en-news-2022-20220914-2-02.pdf__e6c759abb3.bin"", ""url"": ""https://www.fsa.go.jp/en/news/2022/20220914-2/02.pdf""}, {""body_hash"": ""sha256:8a171f686dfcb00d2b1d225308568c7ca0d200a05479ec4115dc02b9f55bf7c9"", ""body_path"": ""sources/http_captures/japan-fsa-margin-leverage-cap-2x-2020-05/primary/www.japaneselawtranslation.go.jp__en-laws-download-4748-09-h19Cop00520504en15.0_r4O20.pdf__83a4a0a88c.bin"", ""url"": ""https://www.japaneselawtranslation.go.jp/en/laws/download/4748/09/h19Cop00520504en15.0_r4O20.pdf""}, {""body_hash"": ""sha256:cc93b6c5d35684697f3b29ca404527dc6268dce4cbade6352ceb9a2c6eaf490d"", ""body_path"": ""sources/http_captures/japan-fsa-margin-leverage-cap-2x-2020-05/primary/www.fsa.go.jp__en-newsletter-weekly2020-391.html__a8e715811a.html"", ""url"": ""https://www.fsa.go.jp/en/newsletter/weekly2020/391.html""}]",unadjudicated_risk_flag
korea-fsc-privacy-coin-delisting-mandate-2021-03,admitted,events/korea-fsc-privacy-coin-delisting-mandate-2021-03.yaml,4,asset_onchain,"[""missing_capture_or_anchor"", ""absence_of_observed_action""]","The mechanism is an exchange-handling/delisting prohibition, not an on-chain freeze of the privacy-coin contracts (Monero/Dash/Zcash are independent L1 chains with no issuer freeze entrypoint). Per codebook §1.6 the effect is carried at offramp_cex, not asset_onchain; no primary_onchain tx_hash exists or is asserted.","[{""body_hash"": ""sha256:a2c7fdcad3bd103de21b2e38077b851fc63e3ee7792180b45a2f1798b8701ff2"", ""body_path"": ""sources/http_captures/korea-fsc-privacy-coin-delisting-mandate-2021-03/primary-fsc-nowww/fsc.go.kr__no010101-75591__80c5090d3f.html"", ""url"": ""https://fsc.go.kr/no010101/75591""}, {""body_hash"": ""sha256:010a8ed8d4c6d10d2aed336211eca9d7a6f05d7e923fb6c084d4a0a2edec15a7"", ""body_path"": ""sources/http_captures/korea-fsc-privacy-coin-delisting-mandate-2021-03/primary-fsc-pdf/fsc.go.kr__comm-getFile__99d4d4b302.bin"", ""url"": ""https://fsc.go.kr/comm/getFile?srvcId=BBSTY1&upperNo=75591&fileTy=ATTACH&fileNo=2""}, {""body_hash"": ""sha256:0db6fbd0fde1a06682603c614aa565696119b03b0ab32e6f954305843b85f62a"", ""body_path"": ""sources/http_captures/korea-fsc-privacy-coin-delisting-mandate-2021-03/primary/web.archive.org__web-20260114063228-https-cointelegraph.com-news-south-korean-financial-watchdog-to-ban-privacy-coins__3faf32edcd.html"", ""url"": ""https://cointelegraph.com/news/south-korean-financial-watchdog-to-ban-privacy-coins"", ""wayback"": ""https://web.archive.org/web/20260114063228/https://cointelegraph.com/news/south-korean-financial-watchdog-to-ban-privacy-coins""}, {""body_hash"": ""sha256:4a401cc50c7d3ea4f5ad5e0be211885e2e76f98c6097f32df87a35d5866c6070"", ""body_path"": ""sources/http_captures/korea-fsc-privacy-coin-delisting-mandate-2021-03/primary/web.archive.org__web-20260105125739-https-www.cpomagazine.com-data-privacy-south-koreas-new-crypto-aml-law-bans-trading-of-privacy-coins-monero-zcash__fcf7d78321.html"", ""url"": ""https://www.cpomagazine.com/data-privacy/south-koreas-new-crypto-aml-law-bans-trading-of-privacy-coins-monero-zcash/"", ""wayback"": ""https://web.archive.org/web/20260105125739/https://www.cpomagazine.com/data-privacy/south-koreas-new-crypto-aml-law-bans-trading-of-privacy-coins-monero-zcash/""}]",unadjudicated_risk_flag
kraken-monero-eu-delisting-2024,admitted,events/kraken-monero-eu-delisting-2024.yaml,3,l4_frontend,"[""missing_capture_or_anchor""]","The Kraken support-article notice is itself the announcement surface, not a separable frontend-restriction observation distinct from the off-ramp catalogue change. Frontend visibility of removed pairs for EEA users collapses in lockstep with the off-ramp action; no independent L4 surface is pinned here. Treated symmetrically with the L4 handling in binance-privacy-coin-delisting-2023 and okx-privacy-token-delist-2024.","[{""url"": ""https://support.kraken.com/articles/support-for-monero-xmr-in-europe"", ""wayback"": ""https://web.archive.org/web/2024/https://support.kraken.com/articles/support-for-monero-xmr-in-europe""}]",unadjudicated_risk_flag
kucoin-doj-2024,admitted,events/kucoin-doj-2024.yaml,0,l0_network,"[""absence_of_observed_action""]","No network-layer blocking observed; the cascade surface is exchange- level US-resident off-boarding, not ISP / DNS filtering of kucoin.com.","[{""url"": ""https://www.justice.gov/usao-sdny/pr/founders-and-executives-global-cryptocurrency-exchange-charged-bank-secrecy-act-and"", ""wayback"": ""https://web.archive.org/web/20260516000000/https://www.justice.gov/usao-sdny/pr/founders-and-executives-global-cryptocurrency-exchange-charged-bank-secrecy-act-and""}, {""url"": ""https://www.cftc.gov/PressRoom/PressReleases/8866-24"", ""wayback"": ""https://web.archive.org/web/20260516000000/https://www.cftc.gov/PressRoom/PressReleases/8866-24""}, {""url"": ""https://www.fincen.gov/news/news-releases""}]",unadjudicated_risk_flag
kucoin-doj-2024,admitted,events/kucoin-doj-2024.yaml,2,l3_rpc,"[""missing_capture_or_anchor""]",Public RPC providers' filter lists are not implicated. No KuCoin- specific RPC rejection or docs/status-page change is pinned.,"[{""url"": ""https://www.justice.gov/usao-sdny/pr/founders-and-executives-global-cryptocurrency-exchange-charged-bank-secrecy-act-and"", ""wayback"": ""https://web.archive.org/web/20260516000000/https://www.justice.gov/usao-sdny/pr/founders-and-executives-global-cryptocurrency-exchange-charged-bank-secrecy-act-and""}, {""url"": ""https://www.cftc.gov/PressRoom/PressReleases/8866-24"", ""wayback"": ""https://web.archive.org/web/20260516000000/https://www.cftc.gov/PressRoom/PressReleases/8866-24""}, {""url"": ""https://www.fincen.gov/news/news-releases""}]",unadjudicated_risk_flag
morocco-office-des-changes-crypto-ban-2017-11,admitted,events/morocco-office-des-changes-crypto-ban-2017-11.yaml,0,l0_network,"[""missing_capture_or_anchor""]","The Office des Changes statement is an FX-control-law prohibition, not an ISP/DNS network block; no replayable L0 measurement is captured (codebook §1.5).","[{""body_hash"": ""sha256:ca3f1c1ded2254ee75c78f960d93c80e28e46e5445ecff0b92d244d4afddf583"", ""body_path"": ""sources/http_captures/morocco-office-des-changes-crypto-ban-2017-11/primary-office-des-changes-page/www.oc.gov.ma__fr-actualites-communique-mise-au-point-au-sujet-de-l-utilisation-des-monnaies-virtuelles__1f1d7aa6bb.html"", ""url"": ""https://www.oc.gov.ma/fr/actualites/communique-mise-au-point-au-sujet-de-l-utilisation-des-monnaies-virtuelles""}, {""body_hash"": ""sha256:a2b36ed7b6eb898f8ae2c8bc6c4d5b41640372410b9ce26ef1b8f18e65771cdd"", ""body_path"": ""sources/http_captures/morocco-office-des-changes-crypto-ban-2017-11/primary-office-des-changes-pdf/www.oc.gov.ma__sites-default-files-2018-05-communique-CC-81-20monnaies-20virtuelles-20fr.pdf__4cc6ec2c28.bin"", ""url"": ""https://www.oc.gov.ma/sites/default/files/2018-05/communique%CC%81%20monnaies%20virtuelles%20fr.pdf""}, {""body_hash"": ""sha256:6b2d52b9a56def12ee6f42bd90a723cb6e26a01d688600e74191f0c98c3c6609"", ""body_path"": ""sources/http_captures/morocco-office-des-changes-crypto-ban-2017-11/primary/web.archive.org__web-20171209152107-https-www.moroccoworldnews.com-2017-11-234382-bitcoin-morocco-cryptocurrencies-economy__be7ba8bf29.html"", ""url"": ""https://www.moroccoworldnews.com/2017/11/234382/bitcoin-morocco-cryptocurrencies-economy/"", ""wayback"": ""https://web.archive.org/web/20171209152107/https://www.moroccoworldnews.com/2017/11/234382/bitcoin-morocco-cryptocurrencies-economy/""}, {""body_hash"": ""sha256:e2ce724fd9274b01b6432b03be523bb8ec39ed5abdbcd8a588665432f49eeae8"", ""body_path"": ""sources/http_captures/morocco-office-des-changes-crypto-ban-2017-11/tracker/web.archive.org__web-20220629151654-https-freemanlaw.com-cryptocurrency-morocco__5028aded5e.html"", ""url"": ""https://freemanlaw.com/cryptocurrency/morocco/"", ""wayback"": ""https://web.archive.org/web/20220629151654/https://freemanlaw.com/cryptocurrency/morocco/""}]",unadjudicated_risk_flag
myanmar-cbm-crypto-prohibition-directive-9-2020,admitted,events/myanmar-cbm-crypto-prohibition-directive-9-2020.yaml,4,asset_onchain,"[""absence_of_observed_action""]",The directive engages no issuer-side blacklist or on-chain freeze method. not_applicable on construct-did-not-exist grounds.,"[{""body_hash"": ""sha256:34c72f7b4b9149a3da0bf9aa77a26c09b667a458b58dc4b052005d8f9e639a17"", ""body_path"": ""sources/http_captures/myanmar-cbm-crypto-prohibition-directive-9-2020/primary-mfiu-annual-report-v1/www.mfiu.gov.mm__sites-default-files-document-files-2020-20Annual-20Report-20-28English-20Version-29.pdf__1b0a29a98a.bin"", ""url"": ""https://www.mfiu.gov.mm/sites/default/files/document/files/2020%20Annual%20Report%20%28English%20Version%29.pdf""}, {""body_hash"": ""sha256:0cd2cf34c9e091564c0875bfbf30099d5b3dda95acdd2a35738889da5bae2e48"", ""body_path"": ""sources/http_captures/myanmar-cbm-crypto-prohibition-directive-9-2020/primary/web.archive.org__web-20260120112720-https-www.tilleke.com-insights-myanmars-central-bank-issues-further-warning-against-crypto-trading__53bb7afc72.html"", ""url"": ""https://web.archive.org/web/20260120112720/https://www.tilleke.com/insights/myanmars-central-bank-issues-further-warning-against-crypto-trading/"", ""wayback"": ""https://web.archive.org/web/20260120112720/https://www.tilleke.com/insights/myanmars-central-bank-issues-further-warning-against-crypto-trading/""}]",unadjudicated_risk_flag
nemesis-parsarad-darknet-ofac-2025-03,admitted,events/nemesis-parsarad-darknet-ofac-2025-03.yaml,0,l0_network,"[""missing_capture_or_anchor""]","The designation acts on the SDN/sanctions surface; the Nemesis servers had already been seized (March 2024), and no nation-state network-layer block of a live domain is asserted. No OONI / Censored Planet replay slice was captured, so no L0 observation is admitted (codebook §1.5).","[{""body_hash"": ""sha256:fb6757db855c58916726cfa1b22ebea67f912d7ff24597db6585ffd7fa27b495"", ""body_path"": ""sources/http_captures/nemesis-parsarad-darknet-ofac-2025-03/primary/web.archive.org__web-20250305000000-https-ofac.treasury.gov-recent-actions-20250304__b643fa30bc.html"", ""url"": ""https://ofac.treasury.gov/recent-actions/20250304"", ""wayback"": ""https://web.archive.org/web/20250304201959/https://ofac.treasury.gov/recent-actions/20250304""}]",unadjudicated_risk_flag
nepal-nrb-bitcoin-ban-2017-08,admitted,events/nepal-nrb-bitcoin-ban-2017-08.yaml,0,l0_network,"[""missing_capture_or_anchor""]","The NRB notice is an FX-control-law prohibition, not an ISP/DNS network block; no replayable OONI / Censored Planet / Cloudflare Radar measurement is captured (per codebook §1.5, no L0 observation can be admitted without one).","[{""body_hash"": ""sha256:078c0b471d4f1588e31658a7c2e155aa90033ed586c05cdc4f9b8b2d6afb4721"", ""body_path"": ""sources/http_captures/nepal-nrb-bitcoin-ban-2017-08/primary-nrb-bitcoin-notice-live/www.nrb.org.np__contents-uploads-2019-12-BitcoinNotice.pdf__de5bdd24e0.bin"", ""url"": ""https://www.nrb.org.np/contents/uploads/2019/12/BitcoinNotice.pdf"", ""wayback"": ""https://web.archive.org/web/20190628001730id_/https://nrb.org.np/fxm/notices/BitcoinNotice.pdf""}, {""body_hash"": ""sha256:078c0b471d4f1588e31658a7c2e155aa90033ed586c05cdc4f9b8b2d6afb4721"", ""body_path"": ""sources/http_captures/nepal-nrb-bitcoin-ban-2017-08/primary-nrb-bitcoin-notice-wayback-2019-raw/web.archive.org__web-20190628001730id_-https-nrb.org.np-fxm-notices-BitcoinNotice.pdf__2489834dfd.bin"", ""url"": ""https://nrb.org.np/fxm/notices/BitcoinNotice.pdf"", ""wayback"": ""https://web.archive.org/web/20190628001730id_/https://nrb.org.np/fxm/notices/BitcoinNotice.pdf""}, {""body_hash"": ""sha256:88bbe7bbe77a4c9d12c93997c9a14771d17cdc34d9293c4a0f85451722c23163"", ""body_path"": ""sources/http_captures/nepal-nrb-bitcoin-ban-2017-08/primary/web.archive.org__web-20171006193823-http-kathmandupost.ekantipur.com-news-2017-10-06-7-nabbed-for-running-bitcoin-exchange-business.html__270840be88.html"", ""url"": ""http://kathmandupost.ekantipur.com/news/2017-10-06/7-nabbed-for-running-bitcoin-exchange-business.html"", ""wayback"": ""https://web.archive.org/web/20171006193823/http://kathmandupost.ekantipur.com/news/2017-10-06/7-nabbed-for-running-bitcoin-exchange-business.html""}, {""body_hash"": ""sha256:6d91346a536fb5977bd65163b96302689fba8861bfac9860cebe71a4f38ab586"", ""body_path"": ""sources/http_captures/nepal-nrb-bitcoin-ban-2017-08/tracker/web.archive.org__web-20220127132508-https-freemanlaw.com-cryptocurrency-nepal__c5e7c8e889.html"", ""url"": ""https://freemanlaw.com/cryptocurrency/nepal/"", ""wayback"": ""https://web.archive.org/web/20220127132508/https://freemanlaw.com/cryptocurrency/nepal/""}]",unadjudicated_risk_flag
nepal-nrb-comprehensive-crypto-ban-2021-09,admitted,events/nepal-nrb-comprehensive-crypto-ban-2021-09.yaml,0,l0_network,"[""missing_capture_or_anchor""]","The NRB notice is a central-bank prohibition of crypto activity, not an ISP-/DNS-level domain block. Nepal Telecommunications Authority later directed ISPs to block crypto sites, but that is a separate downstream action not captured here; no replayable L0 measurement is pinned, so no L0 observation is admitted (codebook §1.5).","[{""body_hash"": ""sha256:964daea861bc92d42116c37158b9cbbd989671a8c8066d190eb12296c0647b7f"", ""body_path"": ""sources/http_captures/nepal-nrb-comprehensive-crypto-ban-2021-09/primary/web.archive.org__web-20211001000000id_-https-www.nrb.org.np-contents-uploads-2021-09-FXMD-Notice-03-207879-Cryptocurrency.pdf__1d830a68b4.bin"", ""url"": ""https://www.nrb.org.np/contents/uploads/2021/09/FXMD-Notice-03-207879-Cryptocurrency.pdf"", ""wayback"": ""https://web.archive.org/web/20211018205117id_/https://www.nrb.org.np/contents/uploads/2021/09/FXMD-Notice-03-207879-Cryptocurrency.pdf""}, {""body_hash"": ""sha256:442eb013011dc622a1c94621d9ef30bef6fc2e5ca626a9b0b0e921fd3191cf0d"", ""body_path"": ""sources/http_captures/nepal-nrb-comprehensive-crypto-ban-2021-09/primary/web.archive.org__web-20210915000000-https-thehimalayantimes.com-business-nrb-issues-notice-on-cryptocurrency__ee4de17895.html"", ""url"": ""https://thehimalayantimes.com/business/nrb-issues-notice-on-cryptocurrency"", ""wayback"": ""https://web.archive.org/web/20210910161805/https://thehimalayantimes.com/business/nrb-issues-notice-on-cryptocurrency""}]",unadjudicated_risk_flag
netex24-bitpapa-russia-crypto-ofac-2024-03,admitted,events/netex24-bitpapa-russia-crypto-ofac-2024-03.yaml,4,asset_onchain,"[""missing_capture_or_anchor"", ""absence_of_observed_action""]","The designation targets exchange operators, not an enumerated issuer/protocol address set, and no captured primary_onchain freeze tx_hash is pinned at draft time. Per codebook §1.6, no on-chain claim is made; the measurable surface is carried at offramp_cex.","[{""body_hash"": ""sha256:7eb432311ad1e3f87cc1ebc0f9ce2037a547c4bee1e97c968971ddc6caf657d0"", ""body_path"": ""sources/http_captures/netex24-bitpapa-russia-crypto-ofac-2024-03/primary/web.archive.org__web-20240325000000-https-home.treasury.gov-news-press-releases-jy2204__8802ae93d9.html"", ""url"": ""https://home.treasury.gov/news/press-releases/jy2204"", ""wayback"": ""https://web.archive.org/web/20240325164058/https://home.treasury.gov/news/press-releases/jy2204""}, {""body_hash"": ""sha256:e9df0faca4d5419d5d3dfa52b33165a6ddce79e76bc37cfd62ecd7c360f001db"", ""body_path"": ""sources/http_captures/netex24-bitpapa-russia-crypto-ofac-2024-03/primary/web.archive.org__web-20240325000000-https-ofac.treasury.gov-recent-actions-20240325__95986fab84.html"", ""url"": ""https://ofac.treasury.gov/recent-actions/20240325"", ""wayback"": ""https://web.archive.org/web/20240325174522/https://ofac.treasury.gov/recent-actions/20240325""}]",unadjudicated_risk_flag
ofac-hamas-buy-cash-msb-2023-10,admitted,events/ofac-hamas-buy-cash-msb-2023-10.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]","v0.3 audit 2026-05-20 (c) Batch C-1 FACTUAL CORRECTION: status changed from partially_measured (Ethereum-framed) to not_applicable (Bitcoin-native). Buy Cash MSB's only OFAC-named address is the Bitcoin XBT `19D1iGzDr7FyAdiy3ZZdxMd6ttHj1kj6WW`. Bitcoin has no issuer-level freeze primitive (no UTXO clawback / blacklist method), so asset_onchain layer is structurally not_applicable for this target. The original draft incorrectly attributed Tether 32/41-wallet freeze sweeps to Buy Cash; those sweeps target OTHER Hamas-affiliated EVM addresses (from the same RA's individual designations or independent chain-analytics clusters), NOT Buy Cash's XBT address. The Tether sweeps remain notable contextual background for the post-Oct-7 enforcement window (see analysis_notes) but are NOT load-bearing evidence for this event's asset_onchain layer.","[{""body_hash"": ""sha256:a043b8acb03268236237950413f59e2c5fafcfb6c3436209e80a7a7fc672eb2c"", ""body_path"": ""sources/http_captures/ofac-hamas-buy-cash-msb-2023-10/primary/web.archive.org__web-20231018131253-https-home.treasury.gov-news-press-releases-jy1816__2acb79624c.html"", ""url"": ""https://home.treasury.gov/news/press-releases/jy1816"", ""wayback"": ""https://web.archive.org/web/20231018131253/https://home.treasury.gov/news/press-releases/jy1816""}, {""body_hash"": ""sha256:33326cbd390fe44b26bd87803ad887f81b660aaf82221baac68a694430f415f0"", ""body_path"": ""sources/http_captures/ofac-hamas-buy-cash-msb-2023-10/primary/web.archive.org__web-20231018160335-https-ofac.treasury.gov-recent-actions-20231018__acf8500722.html"", ""url"": ""https://ofac.treasury.gov/recent-actions/20231018"", ""wayback"": ""https://web.archive.org/web/20231018160335/https://ofac.treasury.gov/recent-actions/20231018""}, {""body_hash"": ""sha256:0cfc282602b581e4c0351be29591f98af9d80acfa1d34bebce6249837550d706"", ""body_path"": ""sources/http_captures/ofac-hamas-buy-cash-msb-2023-10/primary/web.archive.org__web-20250328082128-https-www.trmlabs.com-resources-blog-us-doj-charges-hamas-leaders-with-october-7-attacks-details-hamas-use-of-cryptocurrencies__16d300ec9d.html"", ""url"": ""https://www.trmlabs.com/resources/blog/us-doj-charges-hamas-leaders-with-october-7-attacks-details-hamas-use-of-cryptocurrencies"", ""wayback"": ""https://web.archive.org/web/20250328082128/https://www.trmlabs.com/resources/blog/us-doj-charges-hamas-leaders-with-october-7-attacks-details-hamas-use-of-cryptocurrencies""}]",unadjudicated_risk_flag
ofac-zhdanova-russian-elite-launderer-2023-11,admitted,events/ofac-zhdanova-russian-elite-launderer-2023-11.yaml,4,asset_onchain,"[""absence_of_observed_action""]",v0.3 audit 2026-05-20 (c) Batch C-1: status downgraded from partially_measured to not_applicable. Native Bitcoin has no issuer-level freeze primitive (no Circle/Tether equivalent for XBT UTXOs). 3 XBT addresses are on SDN feed substrate but no on-chain freeze cascade possible. Original draft asset_onchain observation row REMOVED at promotion (validator requires primary_onchain for asset_onchain observed_change; private chain-analytics tagging via Chainalysis/Elliptic supporting_ journalism is not primary_onchain).,"[{""body_hash"": ""sha256:e17401b8bdfc3e9a4914629a4e2f4a8ed349555fceea4fa342d72a17bc8b2864"", ""body_path"": ""sources/http_captures/ofac-zhdanova-russian-elite-launderer-2023-11/primary/web.archive.org__web-20231103212642-https-ofac.treasury.gov-recent-actions-20231103__c454ed49f5.html"", ""url"": ""https://ofac.treasury.gov/recent-actions/20231103"", ""wayback"": ""https://web.archive.org/web/20231103212642/https://ofac.treasury.gov/recent-actions/20231103""}, {""body_hash"": ""sha256:77087a5e9ea09380a384cbc818d6fe470ef6f22c78dec51557056929e9318469"", ""body_path"": ""sources/http_captures/ofac-zhdanova-russian-elite-launderer-2023-11/primary/web.archive.org__web-20231103173627-https-home.treasury.gov-news-press-releases-jy1874__6813045f32.html"", ""url"": ""https://home.treasury.gov/news/press-releases/jy1874"", ""wayback"": ""https://web.archive.org/web/20231103173627/https://home.treasury.gov/news/press-releases/jy1874""}, {""body_hash"": ""sha256:0a04f9797f9ef58319a2d4b12c570c2737fe56575c81a8c603a611f2429fc9b8"", ""body_path"": ""sources/http_captures/ofac-zhdanova-russian-elite-launderer-2023-11/primary/web.archive.org__web-20231104195138-https-www.chainalysis.com-blog-ofac-russia-crypto-money-laundering-sanctions-2023__83a0c390ae.html"", ""url"": ""https://www.chainalysis.com/blog/ofac-russia-crypto-money-laundering-sanctions-2023/"", ""wayback"": ""https://web.archive.org/web/20231104195138/https://www.chainalysis.com/blog/ofac-russia-crypto-money-laundering-sanctions-2023/""}, {""body_hash"": ""sha256:6ebff5c0c514d2e79519113a3b15eb7dd0928db5e101a9fbddc38f471447caf7"", ""body_path"": ""sources/http_captures/ofac-zhdanova-russian-elite-launderer-2023-11/primary/web.archive.org__web-20231211232112-https-www.elliptic.co-blog-ofac-sanctions-russian-national-for-facilitating-sanctions-evasion__10c3693ea4.html"", ""url"": ""https://www.elliptic.co/blog/ofac-sanctions-russian-national-for-facilitating-sanctions-evasion"", ""wayback"": ""https://web.archive.org/web/20231211232112/https://www.elliptic.co/blog/ofac-sanctions-russian-national-for-facilitating-sanctions-evasion""}]",unadjudicated_risk_flag
okx-aux-cayes-doj-guilty-plea-2025,admitted,events/okx-aux-cayes-doj-guilty-plea-2025.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]","No on-chain token freeze; the action is a money-transmission guilty plea against the operator, so no §1.6 asset_onchain tx_hash floor applies.","[{""body_hash"": ""sha256:9a71e4203f28303ac9ef8fb8f4670358c52e5ba48efb287dfc2884e412e4cf9b"", ""body_path"": ""sources/http_captures/okx-aux-cayes-doj-guilty-plea-2025/primary/web.archive.org__web-20250224000000-https-www.justice.gov-usao-sdny-pr-okx-pleads-guilty-violating-us-anti-money-laundering-laws-and-agrees-pay-penalties__4a9f16c414.html"", ""url"": ""https://www.justice.gov/usao-sdny/pr/okx-pleads-guilty-violating-us-anti-money-laundering-laws-and-agrees-pay-penalties"", ""wayback"": ""https://web.archive.org/web/20250224212930/https://www.justice.gov/usao-sdny/pr/okx-pleads-guilty-violating-us-anti-money-laundering-laws-and-agrees-pay-penalties""}]",unadjudicated_risk_flag
okx-privacy-token-delist-2024,admitted,events/okx-privacy-token-delist-2024.yaml,3,l4_frontend,"[""missing_capture_or_anchor""]","The OKX customer-help notice is itself the announcement surface, not a separable frontend-restriction observation distinct from the off-ramp catalogue change. Frontend visibility of removed pairs collapses in lockstep with the off-ramp action; no independent L4 surface is pinned.","[{""url"": ""https://www.okx.com/en-us/help/okx-to-delist-several-spot-trading-pairs-12-29"", ""wayback"": ""https://web.archive.org/web/2023/https://www.okx.com/en-us/help/okx-to-delist-several-spot-trading-pairs-12-29""}]",unadjudicated_risk_flag
